track_id,track_name,artist_name,album_name,release_date,genre,duration_ms,popularity,danceability,energy,key,loudness,mode,instrumentalness,tempo,stream_count,country,explicit,label,release_year,release_month,release_day_of_week,duration_minutes,popularity_category,loudness_category,key_name,mode_name,is_explicit_bool,release_quarter,is_weekend_release,log_stream_count,upbeat_score,artist_track_count
1fbb72d9-2547-49f8-8ffb-6df2ddec4ab1,Endless Velvet Rain,RiverFlame,Ancient Pages,2023-01-20,Latin,267371,24,0.6153,0.5134,3,-10.5,1,0.0275,101.8,13921,IT,False,Prism Audio,2023,1,Friday,4.46,Low,Moderate,D#,Major,False,Q1,False,9.5412,0.5112,422
71b118ec-9b0b-41a7-9e5a-c81208ae9499,Shattered,Nirvana,Love,2024-04-16,R&B,283136,37,0.6595,0.7165,4,-5.37,1,0.0295,95.95,59602,FR,True,Horizon Records,2024,4,Tuesday,4.72,Medium,Loud,E,Major,True,Q2,False,10.9955,0.6018,328
b2b7aabf-8f7f-4fc9-9cfc-5e018919f8d1,Fierce Circles,Aria Rose,Golden Thunder,2021-01-09,Pop,196498,34,0.7994,0.6808,7,-7.66,1,0.0369,120.68,20424,JP,False,Epic Records,2021,1,Saturday,3.27,Medium,Moderate,G,Major,False,Q1,True,9.9245,0.6788,346
fd7c8343-3090-4426-8d43-242e7605a315,Glass Liquid Memories,ValeGlass,The Wicked Files,2025-09-27,Pop,263227,54,0.7477,0.5717,1,-8.66,1,0.04,114.94,543254,GB,False,Horizon Records,2025,9,Saturday,4.39,High,Moderate,C#,Major,False,Q3,True,13.2053,0.6062,981
c1b2eb2b-0361-4aca-ace5-1024385779ff,Hollow Ghosts,Troy Jet,Urban,2024-03-30,Hip-Hop,90000,31,0.7716,0.357,7,-11.66,0,0.021,170.85,8451,GB,True,Epic Records,2024,3,Saturday,1.5,Medium,Moderate,G,Minor,True,Q1,True,9.0422,0.6098,11
8a69c2f7-e327-4982-8fdf-7fc4a3b0f6fc,The Roses,SethStone,Endless Roses,2025-01-24,Metal,262245,6,0.507,0.9258,7,-5.06,0,0.062,147.22,1238,TR,True,Nova Records,2025,1,Friday,4.37,Low,Loud,G,Minor,True,Q1,False,7.1221,0.6977,1486
545671cd-21b8-484a-b28d-db6f811b05a6,Angels,Sterling Zen,The Urban Letters,2021-11-22,Folk,228045,24,0.4671,0.3907,4,-10.64,1,0.0139,129.72,15321,NG,True,Wavelength Records,2021,11,Monday,3.8,Low,Moderate,E,Major,True,Q4,False,9.637,0.4427,2268
2ad6f4d6-e841-458b-a17d-274776fc25e0,Opening Roses,IsleEyre,Frozen V,2020-06-08,Pop,152493,46,0.7546,0.6792,11,-4.91,1,0.0473,106.88,32515,ID,False,Prism Audio,2020,6,Monday,2.54,Medium,Loud,B,Major,False,Q2,False,10.3895,0.6405,5271
e89ba218-0230-4aab-8b6f-943f80b12941,The Skies,Knot Hart,Tales,2022-02-01,R&B,173537,46,0.7657,0.5646,7,-7.99,1,0.015,109.2,69327,MX,True,Island Records,2022,2,Tuesday,2.89,Medium,Moderate,G,Major,True,Q1,False,11.1466,0.6024,12111
9548da86-a674-4d89-8f85-a0b7e6823b13,Wild Silver Skies,ValeGlass,Heavy,2023-09-01,Pop,211601,34,0.7338,0.7625,5,-6.7,1,0.0363,105.99,31308,AU,False,Pulse Records,2023,9,Friday,3.53,Medium,Moderate,F,Major,False,Q3,False,10.3517,0.6642,981
013eda67-1c77-4615-929d-9e04464e37b0,Storm,IsleEyre,The Bitter Tales,2025-12-30,Pop,217979,41,0.5042,0.514,8,-4.74,1,0.0253,107.02,53011,MY,False,Drift Music,2025,12,Tuesday,3.63,Medium,Loud,G#,Major,False,Q4,False,10.8783,0.4745,5271
af72cae6-38b5-4ee4-ab39-09e38464dbd2,Reaching Lights,ElaraRain,Paper V,2020-06-14,Rock,242244,14,0.4635,0.7595,7,-6.37,1,0.0789,134.9,1334,NZ,False,Cipher Music,2020,6,Sunday,4.04,Low,Moderate,G,Major,False,Q2,True,7.1967,0.5962,1111
165c5d0d-96ae-486b-b61d-9b8740426af4,Rivers,Knot Hart,The Young Diaries,2023-04-26,R&B,279955,3,0.6296,0.6733,9,-8.14,0,0.0438,101.82,552,TH,False,Island Records,2023,4,Wednesday,4.67,Low,Moderate,A,Minor,False,Q2,False,6.3154,0.5809,12111
4dbe7e06-cc13-4815-9bd4-3fc9d6e09126,The Nights,KnoxWilde,Vivid Love,2023-04-02,Metal,301937,42,0.4586,1.0,7,-3.17,0,0.2804,99.27,64611,DE,False,Catalyst Records,2023,4,Sunday,5.03,Medium,Loud,G,Minor,False,Q2,True,11.0762,0.6395,68
3a543217-5571-4e69-b98c-7ff776da0550,Silent Oceans,The Crosss,The Wicked Wavelengths,2023-12-25,Jazz,224425,24,0.5528,0.3144,10,-9.12,0,0.2304,115.76,5846,NG,True,Cipher Music,2023,12,Monday,3.74,Low,Moderate,A#,Minor,True,Q4,False,8.6737,0.4265,7
d145f07d-43e2-4727-8f85-4e8b1f929763,Skies,IsleEyre,Files,2022-01-01,Pop,173362,10,0.6979,0.693,0,-5.8,0,0.005,128.44,1413,DE,True,Neon Label,2022,1,Saturday,2.89,Low,Loud,C,Minor,True,Q1,True,7.2542,0.6541,5271
62091620-71e1-406e-a045-da456306d492,Ancient Wicked Whispers,OpalOak,The Jagged Journeys,2025-05-09,Trap,229113,40,0.6933,0.5589,7,-8.75,0,0.0718,136.23,145949,EG,False,Spectrum Music,2025,5,Friday,3.82,Medium,Moderate,G,Minor,False,Q2,False,11.891,0.6098,71
4ac546f0-9ce3-4731-afaf-dde2b3c4fb06,Crawling Soul,Chimera,Invisible,2020-04-14,K-Pop,284829,25,0.6291,0.7797,0,-8.3,0,0.0272,113.18,40432,ES,False,Neon Label,2020,4,Tuesday,4.75,Medium,Moderate,C,Minor,False,Q2,False,10.6074,0.6395,44
eae57a76-f6dd-49b1-95e2-fc4b6e2ae744,Fading Skies,Skye Glass,Liquid Circles,2022-10-09,K-Pop,239062,7,0.3994,0.6953,7,-5.66,1,0.0094,104.34,3750,IN,False,Interscope Records,2022,10,Sunday,3.98,Low,Loud,G,Major,False,Q4,True,8.2298,0.5012,9
9d1519c6-2682-4b15-ae1e-b651adb933c1,Invisible Flames,IsleEyre,Records,2024-10-29,Pop,236986,21,0.5129,0.5275,7,-8.8,1,0.0072,114.89,39976,US,False,Warner Music Group,2024,10,Tuesday,3.95,Low,Moderate,G,Major,False,Q4,False,10.5961,0.4946,5271
7dec9de0-9fc7-4779-81fd-343cdcb4bbdf,Ancient Silent Roads,GroveBlack,Reflections,2021-01-30,Pop,174289,36,0.5477,0.6284,0,-6.25,0,0.0135,99.17,35878,US,False,Horizon Records,2021,1,Saturday,2.9,Medium,Moderate,C,Minor,False,Q1,True,10.4879,0.5264,160
17af2cc6-a293-4e3c-8909-48726bd0eb17,Fierce Lines,Knot Hart,Liquid Flames,2020-08-11,R&B,201845,36,0.7255,0.8259,0,-7.52,1,0.0219,136.41,114177,CA,True,Midnight Records,2020,8,Tuesday,3.36,Medium,Moderate,C,Major,True,Q3,False,11.6455,0.7297,12111
13d1af1f-bee0-4878-aa11-4c49e88e8ace,Velvet Pages,Luna Ink,Endless III,2021-12-30,Hip-Hop,121338,23,0.5567,0.8953,9,-5.63,1,0.0603,138.64,18020,GB,False,Cipher Music,2021,12,Thursday,2.02,Low,Loud,A,Major,False,Q4,False,9.7993,0.6931,577
24c2bc5c-0ede-44e5-96f5-65d11ba0d4a0,Drifting Scars,Dean Reed,The Kind Notes,2023-12-28,Reggaeton,208457,37,0.968,0.6886,11,-8.2,1,0.0014,94.27,57946,US,False,Nova Records,2023,12,Thursday,3.47,Medium,Moderate,B,Major,False,Q4,False,10.9673,0.7116,277
e35f9959-ac0e-4634-925f-3c81b3561abc,Wicked,Lena Theory,Open,2023-07-07,Hip-Hop,185619,25,0.6356,0.6366,4,-8.09,0,0.0572,128.95,33745,MX,False,Apex Records,2023,7,Friday,3.09,Medium,Moderate,E,Minor,False,Q3,False,10.4266,0.6074,168
682c1552-acc7-4f7d-96e3-17de4a031236,The Gardens,Knot Hart,Electric Circles,2023-04-19,R&B,252056,28,0.6988,0.6364,2,-8.72,0,0.0355,121.2,42675,US,False,Midnight Records,2023,4,Wednesday,4.2,Medium,Moderate,D,Minor,False,Q2,False,10.6614,0.6215,12111
5ab8af4a-0e68-4403-8d57-4a88f0c15561,Hollow,Prism Hart,Vivid,2025-07-17,R&B,178941,46,0.9821,0.5217,6,-10.99,0,0.0006,116.31,204836,AU,False,Columbia Records,2025,7,Thursday,2.98,Medium,Moderate,F#,Minor,False,Q3,False,12.23,0.682,58
8c3e28ca-9b79-4a87-a732-17d4df57fdf2,Wild Streets,Sterling Zen,The Silver Journeys,2025-09-02,Folk,256430,55,0.3206,0.3011,4,-7.22,0,0.0213,73.92,405587,TR,False,Cipher Music,2025,9,Tuesday,4.27,High,Moderate,E,Minor,False,Q3,False,12.9131,0.2686,2268
5da45fe1-35d4-44b7-b2a8-4917ba9169ba,The Thunder,Knot Hart,Records,2021-06-06,R&B,202533,13,0.5882,0.4429,11,-8.59,1,0.0289,108.51,1094,DE,False,Indie Collective,2021,6,Sunday,3.38,Low,Moderate,B,Major,False,Q2,True,6.9985,0.4817,12111
ab443c58-4f22-4a16-97aa-952f76854155,Gentle Hollow Doors,ValeGlass,Stories,2022-11-23,Pop,243359,11,0.6723,0.538,4,-8.96,1,0.0247,110.31,499,ES,True,Apex Records,2022,11,Wednesday,4.06,Low,Moderate,E,Major,True,Q4,False,6.2146,0.556,981
2344c5a7-92f4-474c-b441-d593c6403de2,Gentle Rain,Prism Lake,Fierce,2023-09-07,Indie,217305,57,0.4002,0.452,11,-9.13,0,0.0136,87.53,286026,ZA,False,Independent,2023,9,Thursday,3.62,High,Moderate,B,Minor,False,Q3,False,12.5638,0.3802,47
90bd1575-c0dc-4513-bac3-a242cefd6f77,The Roads,Dean Signal,Cloudy I,2023-12-31,Hip-Hop,183895,25,0.7303,0.8144,2,-6.27,0,0.0117,99.25,10844,ID,False,Independent,2023,12,Sunday,3.06,Medium,Moderate,D,Minor,False,Q4,True,9.2915,0.674,8
0bdd1378-5f63-4504-b774-88f7544ceaa9,Ghosts,Jasper Jade,Crystal III,2020-07-09,Pop,226817,9,0.7063,0.6815,0,-8.3,1,0.0065,123.26,632,PL,True,Nova Records,2020,7,Thursday,3.78,Low,Moderate,C,Major,True,Q3,False,6.4505,0.6455,181
fc0efe9f-e16a-4931-bcc1-83c6ee8cd5a4,Paradise,Knot Hart,Open Mountains,2020-07-11,R&B,172362,28,0.7197,0.4889,4,-9.43,0,0.0476,88.84,10605,TH,True,Echo Studios,2020,7,Saturday,2.87,Medium,Moderate,E,Minor,True,Q3,True,9.2692,0.5246,12111
8e73dcbc-7e03-443c-8e13-b71bf00b4fe4,Endless,Knot Hart,Gardens,2020-02-19,R&B,233163,33,0.6647,0.5436,1,-7.56,1,0.0087,75.69,62169,IT,False,Echo Studios,2020,2,Wednesday,3.89,Medium,Moderate,C#,Major,False,Q1,False,11.0376,0.5057,12111
cb352885-d84c-43ef-87ca-89006a3df37c,The Pages,Knot Hart,Archives,2024-12-24,R&B,128143,26,0.7119,0.5703,8,-7.48,1,0.0125,123.84,8840,DE,False,Island Records,2024,12,Tuesday,2.14,Medium,Moderate,G#,Major,False,Q4,False,9.0872,0.6041,12111
77ad76a4-68f8-49cc-88c3-c78f70162c01,Silent Edges,Knot Hart,Circles,2024-11-01,R&B,182728,14,0.6688,0.7353,1,-10.68,1,0.0137,111.03,1121,MX,False,Catalyst Records,2024,11,Friday,3.05,Low,Moderate,C#,Major,False,Q4,False,7.0229,0.6345,12111
c8f72bdc-2e79-43f7-93ab-d520c7c643ac,Memories,Ethereal,Gentle Love,2024-02-03,Pop,177186,30,0.5618,0.5858,2,-8.4,1,0.0107,161.44,8497,AU,False,Island Records,2024,2,Saturday,2.95,Medium,Moderate,D,Major,False,Q1,True,9.0476,0.604,3232
04797da5-fbed-4634-9446-1a0c6a64a62b,Sacred Crimson Worlds,IsleEyre,Endless,2025-07-20,R&B,250731,5,0.609,0.6337,4,-11.14,1,0.0191,138.1,9754,US,True,Interscope Records,2025,7,Sunday,4.18,Low,Moderate,E,Major,True,Q3,True,9.1855,0.6087,5271
b64e069b-9f18-4062-9b69-1c1d1c1cbcef,Heavy Lines,Knot Hart,The Empty Diaries,2023-09-25,Pop,240045,36,0.6982,0.6995,5,-7.67,1,0.0076,127.04,28451,NG,False,Def Jam Recordings,2023,9,Monday,4.0,Medium,Moderate,F,Major,False,Q3,False,10.256,0.6549,12111
90a97bba-8576-4648-9237-4001ff2bb313,Falling Wings,Vera Circuit,Revolutions,2023-05-24,EDM,204903,44,0.6983,1.0,11,-4.87,0,0.0112,117.77,256841,ES,False,Midnight Records,2023,5,Wednesday,3.42,Medium,Loud,B,Minor,False,Q2,False,12.4562,0.7618,38
8ec84cab-a0d9-4aa6-a38f-40c9242efc58,Nights,Crest Jay,Mystic Doors,2023-06-19,EDM,213287,87,0.5802,0.8076,7,-8.74,1,0.1317,130.49,7326989,AU,True,Island Records,2023,6,Monday,3.55,Very High,Moderate,G,Major,True,Q2,False,15.8071,0.6558,635
217e4669-2090-4b25-9fd1-4320226adb04,Falling Waves,LakeWilde,Tears,2024-04-02,K-Pop,251469,50,0.8707,0.7023,11,-6.81,1,0.0259,107.84,113681,IN,False,Bedroom Records,2024,4,Tuesday,4.19,High,Moderate,B,Major,False,Q2,False,11.6412,0.6975,116
ae42e09a-e338-4acd-8206-c934126f86e3,Young,Ethereal,Golden,2024-07-01,Pop,267882,33,0.6477,0.3793,11,-9.66,1,0.003,107.08,41600,IN,False,Cipher Music,2024,7,Monday,4.46,Medium,Moderate,B,Major,False,Q3,False,10.6359,0.4781,3232
f3d54c8c-39fa-45e0-80fc-af35ce49a0a3,Eyes,Ethereal,The Wicked Horizons,2023-11-27,Pop,243825,0,0.7581,0.6984,10,-9.18,0,0.0643,126.94,1589,US,False,RCA Records,2023,11,Monday,4.06,Low,Moderate,A#,Minor,False,Q4,False,7.3715,0.6782,3232
c12beeb5-0e99-4408-8fa5-20ccc81ae265,Neon Heart,IsleEyre,Notes,2023-02-18,Pop,127716,12,0.7407,0.6285,0,-6.45,1,0.0747,99.27,6619,NL,False,Warner Music Group,2023,2,Saturday,2.13,Low,Moderate,C,Major,False,Q1,True,8.7979,0.6038,5271
ea8c4e80-8c68-4891-8d10-e9207bdeec1c,Burning Keys,Sterling Zen,Archives,2020-10-20,Folk,309551,26,0.5162,0.3873,7,-9.56,1,0.0943,102.45,37342,GB,False,Echo Studios,2020,10,Tuesday,5.16,Medium,Moderate,G,Major,False,Q4,False,10.5279,0.422,2268
081ec075-3896-4e5e-b355-577e99df1e87,Leaving Storm,Crest Jay,Voices,2022-02-19,EDM,203064,2,0.8978,0.8889,9,-5.26,1,0.1943,118.89,1357,CA,False,Cipher Music,2022,2,Saturday,3.38,Low,Loud,A,Major,False,Q1,True,7.2138,0.7988,635
006fdf83-ab3f-4812-a3c1-7db22ba08d5b,Flames,SethStone,Tales,2023-07-26,Metal,256948,36,0.2512,1.0,4,-5.04,0,0.0194,131.28,46024,PL,False,Island Records,2023,7,Wednesday,4.28,Medium,Loud,E,Minor,False,Q3,False,10.7369,0.6023,1486
620df29e-e90d-433e-9f90-dd08a56d3380,Bitter,KnoxWilde,Paradise,2022-06-10,Metal,174900,46,0.4582,0.9486,2,-4.5,0,0.0071,86.72,30743,GB,False,Stardust Label,2022,6,Friday,2.92,Medium,Loud,D,Minor,False,Q2,False,10.3335,0.6009,68
3ab824e3-301e-40aa-ac20-b0d1139d7f70,The Streets,Wren York,The Deep Verses,2020-08-15,Indie,302621,14,0.6475,0.5529,0,-7.44,1,0.0266,110.93,1883,IN,False,Neon Label,2020,8,Saturday,5.04,Low,Moderate,C,Major,False,Q3,True,7.5412,0.5529,30
568c4866-5ed5-4643-b372-0f2338c24884,Spinning Pages,Rocco Ore,Glass V,2021-01-19,R&B,238327,36,0.703,0.6087,10,-8.15,1,0.0444,119.71,50990,US,False,Pulse Records,2021,1,Tuesday,3.97,Medium,Moderate,A#,Major,False,Q1,False,10.8394,0.61,1709
851cf810-a222-47ad-aac8-03c6ce163dbc,Glowing Dreams,Knot Hart,Velvet Pages,2025-08-23,R&B,222839,27,0.8444,0.5545,2,-7.75,1,0.0148,120.16,29751,CL,False,Catalyst Records,2025,8,Saturday,3.71,Medium,Moderate,D,Major,False,Q3,True,10.3007,0.6455,12111
b8475edf-abf2-4db2-8254-a6950355874b,Vivid Hollow Harbors,Orion Fox,The Wild Verses,2025-11-01,Latin,162781,12,0.676,0.8385,4,-2.29,0,0.0022,105.42,2453,MX,False,Echo Studios,2025,11,Saturday,2.71,Low,Loud,E,Minor,False,Q4,True,7.8055,0.6707,18
919cad30-b249-4e27-86a6-915b5dfd99ed,Reaching Wings,LolaOre,Horizons,2022-05-24,Punk,219728,46,0.4659,0.7203,5,-5.76,1,0.014,145.49,158337,US,True,RCA Records,2022,5,Tuesday,3.66,Medium,Loud,F,Major,True,Q2,False,11.9725,0.5966,199
5c183205-06c0-4bd8-bb8e-842ebddfead3,Bridges,Phoenix Cloud,Wild Keys,2023-01-19,Trap,244259,34,0.8195,0.7515,1,-5.02,1,0.0873,143.52,65195,AR,False,Def Jam Recordings,2023,1,Thursday,4.07,Medium,Loud,C#,Major,False,Q1,False,11.0852,0.7477,471
c39fc3e7-4504-44bd-b947-a186f8d6793d,The Rivers,The Flints,Fleeting,2023-02-28,K-Pop,292407,25,0.8925,0.8029,7,-8.69,1,0.0116,133.59,26435,SE,False,Sony Music Entertainment,2023,2,Tuesday,4.87,Medium,Moderate,G,Major,False,Q1,False,10.1825,0.7833,181
3af5cebb-4ff5-40f0-b5f8-91833595822d,Neon Memories,Knot Hart,Electric Harbors,2020-04-25,R&B,208485,17,0.8162,0.5616,7,-5.6,1,0.1098,111.41,6978,FR,False,Stardust Label,2020,4,Saturday,3.47,Low,Loud,G,Major,False,Q2,True,8.8507,0.6246,12111
91d9de9d-811b-48f0-b8b7-d3c7a1daecd6,Cosmic Paper Love,Knot Hart,Crystal III,2024-09-13,R&B,273392,24,0.711,0.3589,8,-12.06,0,0.0258,87.47,3046,DE,False,Def Jam Recordings,2024,9,Friday,4.56,Low,Quiet,G#,Minor,False,Q3,False,8.0219,0.4672,12111
566178f1-b87b-444d-a226-83f5c9fafa6b,Frozen Edges,Knot Hart,The Crystal Chapters,2024-01-25,R&B,216745,12,0.5647,0.4351,0,-8.14,1,0.0912,98.47,1511,MX,False,Cipher Music,2024,1,Thursday,3.61,Low,Moderate,C,Major,False,Q1,False,7.3212,0.4549,12111
b16faabd-cb81-47c4-b0ad-5f9f868364e2,Raw Keys,Knot Hart,Archives,2024-05-24,R&B,235961,8,0.8652,0.4686,6,-9.27,1,0.0276,117.55,5587,PL,False,Warner Music Group,2024,5,Friday,3.93,Low,Moderate,F#,Major,False,Q2,False,8.6284,0.6157,12111
0db3d01a-b6f5-494a-bbdd-14874e38abfc,Burning Memories,Sterling Zen,Electric Shadows,2022-07-02,Latin,210037,14,0.8035,0.8025,8,-8.48,1,0.0467,98.88,7069,GB,False,Cipher Music,2022,7,Saturday,3.5,Low,Moderate,G#,Major,False,Q3,True,8.8636,0.6979,2268
df4a5159-4d47-4c89-bdb1-4f50784fb4d5,Eyes,Knot Hart,Rain,2023-07-04,R&B,178958,27,0.6597,0.5396,7,-6.94,1,0.0544,132.2,41177,GB,False,Sony Music Entertainment,2023,7,Tuesday,2.98,Medium,Moderate,G,Major,False,Q3,False,10.6257,0.5829,12111
c579390d-d5ae-4bcb-9a32-7da0ee377317,Wild Empty Nights,Vera Rivers,Frozen Harbors,2024-10-13,Rock,131300,3,0.4634,0.7714,7,-5.36,1,0.1038,117.68,1585,AU,False,Horizon Records,2024,10,Sunday,2.19,Low,Loud,G,Major,False,Q4,True,7.369,0.5763,54
2d0f2c83-8113-4f4d-9694-8dcfcbb3a92c,Hiding Islands,Frost Nova,Night,2022-09-27,Latin,226395,21,0.8126,0.7877,4,-5.98,0,0.0307,88.58,27229,AR,True,Wavelength Records,2022,9,Tuesday,3.77,Low,Loud,E,Minor,True,Q3,False,10.2121,0.6809,862
2124dbd1-8031-47bc-b56d-9aff2866f366,Memories,Ethereal,Circles,2022-10-13,Pop,234673,15,0.7808,0.5915,10,-8.18,1,0.0291,134.59,3386,JP,False,Midnight Records,2022,10,Thursday,3.91,Low,Moderate,A#,Major,False,Q4,False,8.1277,0.6555,3232
e14ad2d3-3260-4d22-94e3-e2e0ca5541eb,Opening Waves,Knot Hart,The Urban Tapes,2020-11-24,R&B,245432,26,0.7297,0.6629,3,-9.45,1,0.0338,113.95,11008,JP,False,Wavelength Records,2020,11,Tuesday,4.09,Medium,Moderate,D#,Major,False,Q4,False,9.3065,0.6341,12111
c9c571cd-80a6-43eb-9331-fec7db0c329d,Streets,The Dawns,Kind I,2025-01-29,Pop,189511,39,0.6845,0.8125,6,-6.12,0,0.0068,93.99,68159,EG,True,Warner Music Group,2025,1,Wednesday,3.16,Medium,Moderate,F#,Minor,True,Q1,False,11.1296,0.6474,750
e232526a-83f1-42ac-8ba0-699645f7c915,Harbors,Knot Hart,Ancient II,2024-08-14,R&B,255925,21,0.8382,0.5137,8,-10.57,1,0.0745,127.32,5571,US,False,Spectrum Music,2024,8,Wednesday,4.27,Low,Moderate,G#,Major,False,Q3,False,8.6255,0.6369,12111
29878a50-44d6-4ddb-946e-00462d484c47,Breathing Gardens,The Flints,Lost,2020-01-26,K-Pop,272229,20,0.6199,0.8923,6,-4.35,1,0.0001,118.87,7602,GB,False,Apex Records,2020,1,Sunday,4.54,Low,Loud,F#,Major,False,Q1,True,8.9363,0.689,181
77c294f2-6507-4d81-be7b-d9179dbba645,Liquid Twisted Night,Grove Nova,Broken Roads,2021-05-30,Alternative,229343,11,0.2458,0.6858,5,-5.48,1,0.1166,116.92,3412,DE,False,Neon Label,2021,5,Sunday,3.82,Low,Loud,F,Major,False,Q2,True,8.1353,0.454,124
3cf289a6-5c6e-463b-bf53-ba9ac515fd6a,Distant,ValeGlass,Silent II,2021-04-25,Pop,180707,18,0.8109,0.5983,3,-7.47,1,0.0162,120.28,4423,DE,False,Indie Collective,2021,4,Sunday,3.01,Low,Moderate,D#,Major,False,Q2,True,8.3948,0.6498,981
6e5ab56a-47a3-4d18-81f5-0d0d78e22aad,Scars,Knot Hart,The Gentle Wavelengths,2023-02-21,Pop,273757,11,0.7189,0.678,5,-5.53,1,0.0099,132.38,6919,TR,True,Capitol Records,2023,2,Tuesday,4.56,Low,Loud,F,Major,True,Q1,False,8.8422,0.6622,12111
bc7596d2-a248-4f33-bef0-0cf4ca7f83e3,Mystic Harbors,Lena Rain,The Crimson Sessions,2023-06-03,Jazz,188567,26,0.6142,0.4541,4,-11.37,1,0.2992,72.93,5796,GB,False,Spectrum Music,2023,6,Saturday,3.14,Medium,Moderate,E,Major,False,Q2,True,8.6651,0.4458,108
500e2c98-4d21-4ec5-876d-78ff8060a42b,Storm,IsleEyre,Sacred Roads,2024-10-02,Pop,146127,72,0.7882,0.7063,7,-2.84,1,0.0096,137.19,423112,CL,False,Epic Records,2024,10,Wednesday,2.44,High,Loud,G,Major,False,Q4,False,12.9554,0.7081,5271
e1453c27-77d3-48ac-b316-f500662e2ef9,Thunder,Knot Hart,Chronicles,2021-05-16,R&B,216006,34,0.6632,0.6103,1,-5.83,1,0.0555,107.16,123061,JP,False,Interscope Records,2021,5,Sunday,3.6,Medium,Loud,C#,Major,False,Q2,True,11.7204,0.5768,12111
ff871a96-ec92-439c-8fa7-a19ba9fd2a1e,Rising Chains,Rocco Ore,Cloudy Rivers,2022-06-14,R&B,267174,26,0.7252,0.4554,7,-11.08,0,0.009,91.33,10669,GB,True,Warner Music Group,2022,6,Tuesday,4.45,Medium,Moderate,G,Minor,True,Q2,False,9.2752,0.517,1709
a9417401-164b-4dfc-8927-728e2b30069a,Liquid Chains,The Nixs,Eternal Roses,2025-04-28,R&B,133297,19,0.6628,0.7785,4,-9.24,1,0.0119,113.11,8408,AU,False,Pulse Records,2025,4,Monday,2.22,Low,Moderate,E,Major,False,Q2,False,9.0371,0.6524,23
95ed13b4-25a0-4c96-acaf-d64cffe23f87,Breathing Paradise,IsleEyre,Night,2022-03-16,Pop,218398,47,0.6878,0.61,10,-7.1,0,0.0138,137.62,58174,CL,False,Catalyst Records,2022,3,Wednesday,3.64,Medium,Moderate,A#,Minor,False,Q1,False,10.9712,0.63,5271
207fe31d-c2f1-4971-8cd5-558eac9f76cc,Keys,Faye Tide,Archives,2025-05-25,Classical,266701,1,0.3816,0.1752,9,-13.11,1,0.1072,139.6,450,NG,False,Apex Records,2025,5,Sunday,4.45,Low,Quiet,A,Major,False,Q2,True,6.1115,0.3364,26
69928873-9797-4c35-9dd2-17cc517898b0,Wild,Knot Hart,Young Skies,2025-05-08,R&B,258260,23,0.5833,0.4587,6,-9.74,1,0.0609,98.45,46933,MX,False,RCA Records,2025,5,Thursday,4.3,Low,Moderate,F#,Major,False,Q2,False,10.7565,0.4717,12111
70373991-a313-4b5f-a301-20a558f8606e,Glass Wings,Knot Hart,Distant Heart,2023-12-06,R&B,211908,56,0.6808,0.5638,11,-10.82,0,0.0546,129.27,139690,AR,True,Horizon Records,2023,12,Wednesday,3.53,High,Moderate,B,Minor,True,Q4,False,11.8472,0.5968,12111
41b8a67a-515b-4b6e-8052-0ec1ee793f81,Silent,The Wests,Endless Love,2022-11-05,R&B,123673,29,0.843,0.3473,2,-12.52,1,0.0015,98.6,10591,IN,False,Horizon Records,2022,11,Saturday,2.06,Medium,Quiet,D,Major,False,Q4,True,9.2679,0.5313,293
4f7f845d-418c-4b34-8f42-f7948b9c37db,The Roses,Knot Hart,Jagged Angels,2021-06-10,R&B,217383,50,0.6232,0.4347,4,-9.51,1,0.02,111.86,466055,ZA,False,Columbia Records,2021,6,Thursday,3.62,High,Moderate,E,Major,False,Q2,False,13.0521,0.4972,12111
dd8ce6ad-a751-4cd2-aa81-469fa7bcd494,Burning Worlds,IsleEyre,Diaries,2024-11-06,Latin,227259,60,0.9646,0.9499,0,-5.03,1,0.0059,140.33,609869,BR,False,Self-Released,2024,11,Wednesday,3.79,High,Loud,C,Major,False,Q4,False,13.321,0.8806,5271
ccc90734-d5ac-4c97-9b74-dcaf893548d9,Endless Rain,Knot Hart,The Blinding Volume,2020-06-09,R&B,151179,13,0.8818,0.4575,1,-6.59,1,0.0297,100.92,5514,CA,False,Self-Released,2020,6,Tuesday,2.52,Low,Moderate,C#,Major,False,Q2,False,8.6152,0.5942,12111
6aff41e1-0b10-486b-93ee-6ee18b1e48e5,Cloudy Rivers,IsleEyre,Mirrors,2020-09-13,Latin,192895,34,0.6825,0.813,5,-1.93,1,0.0394,117.79,15362,PL,False,Drift Music,2020,9,Sunday,3.21,Medium,Loud,F,Major,False,Q3,True,9.6397,0.6808,5271
590a5028-a1e7-4c8f-987d-2ddce892cf7c,Endless Echoes,IsleEyre,Empty I,2020-03-02,Pop,115789,54,0.6749,0.6372,5,-8.57,1,0.1451,117.19,415353,NG,False,Atlantic Records,2020,3,Monday,1.93,High,Moderate,F,Major,False,Q1,False,12.9369,0.6065,5271
ccaf9852-7c97-42f9-853f-b687354dee72,Eternal Streets,The Peaks,Kind Oceans,2025-12-24,Hip-Hop,260184,32,0.7801,0.7517,8,-5.13,0,0.0062,126.46,12832,ID,False,Cipher Music,2025,12,Wednesday,4.34,Medium,Loud,G#,Minor,False,Q4,False,9.4598,0.7077,208
